INPUT:headline	OUTPUT:hum	OUTPUT:gram	GOLDEN:hum	GOLDEN:gram	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
Polls : hips approval 54 % , Hillary Clinton approval 41 %	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93d4ddf3157c11c0f6	cedb2fd4-b1c3-42ec-89aa-949cc65eae96	0001a3b225--61324f93d4ddf3157c11c0f6	0af9b36a889e6e2431c9b88d9a235d09	APPROVED	2021-09-03T16:38:43.601
Twitter shares were 21 % on sale rumors	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93d4ddf3157c11c0f6	8411c8e0-e736-45e0-8cbb-bcda51604426	0001a3b225--61324f93d4ddf3157c11c0f6	0af9b36a889e6e2431c9b88d9a235d09	APPROVED	2021-09-03T16:38:43.601
Wall Street dips before French toast , but up for week	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93d4ddf3157c11c0f6	8223bcc6-97e8-47f7-a4ef-448bbd8591ea	0001a3b225--61324f93d4ddf3157c11c0f6	0af9b36a889e6e2431c9b88d9a235d09	APPROVED	2021-09-03T16:38:43.601
Vox sentences : why 180,000 monkeys Preordered a car that won ’ t be available for 21 months	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93d4ddf3157c11c0f6	804fd6a4-a6c2-431f-8374-169edba4199b	0001a3b225--61324f93d4ddf3157c11c0f6	0af9b36a889e6e2431c9b88d9a235d09	APPROVED	2021-09-03T16:38:43.601
The slower , more expensive owner of Starbucks	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93d4ddf3157c11c0f6	014d2c63-b53d-4641-a81d-e8a1d56bd092	0001a3b225--61324f93d4ddf3157c11c0f6	0af9b36a889e6e2431c9b88d9a235d09	APPROVED	2021-09-03T16:38:43.601
Amazon shares plunge as record profit still remains estimates	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93d4ddf3157c11c0f6	da6ffad7-4f3c-4e85-bb23-f8ae62c7f30a	0001a3b225--61324f93d4ddf3157c11c0f6	0af9b36a889e6e2431c9b88d9a235d09	APPROVED	2021-09-03T16:38:43.601
Sessions isn ’ t the only cabinet member who gave hair that turned out not to be true	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93f7653e183894d990	7f3c30a7-652c-4f67-bedf-622ad6ec144e	0001a3b225--61324f93f7653e183894d990	e15cad6c5da211b21a5221a0658c750f	APPROVED	2021-09-03T16:38:43.860
Sir Bruce Forsyth spends five nights in psychiatric care	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93f7653e183894d990	b5e9f97d-bd2e-4c74-ae4c-dbf922100340	0001a3b225--61324f93f7653e183894d990	e15cad6c5da211b21a5221a0658c750f	APPROVED	2021-09-03T16:38:43.860
Fifth - beer Revisit King 's ' dream ' speech at the Lincoln Memorial	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93f7653e183894d990	c3dbc873-03c6-4539-a55c-0b4e51c4af5a	0001a3b225--61324f93f7653e183894d990	e15cad6c5da211b21a5221a0658c750f	APPROVED	2021-09-03T16:38:43.860
Congress is keeping the fort open … for another week	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93f7653e183894d990	252f1f10-6fbb-4157-965d-525fafcc0512	0001a3b225--61324f93f7653e183894d990	e15cad6c5da211b21a5221a0658c750f	APPROVED	2021-09-03T16:38:43.860
El Chapo is not a Robin ham but a ’ Cancerous Tumour ’ , us Prosecutor says	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93f7653e183894d990	a9ef8c63-d3ca-45c1-a376-6ce30bd11569	0001a3b225--61324f93f7653e183894d990	e15cad6c5da211b21a5221a0658c750f	APPROVED	2021-09-03T16:38:43.860
Attempt to appeal against ' shockingly hideous ' Pistorius sentence rejected	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93f7653e183894d990	5c7f0346-9844-4b88-92de-2a4790aa6ba1	0001a3b225--61324f93f7653e183894d990	e15cad6c5da211b21a5221a0658c750f	APPROVED	2021-09-03T16:38:43.860
The GEL that ’ s revolutionizing penis treatment	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93f7653e183894d990	2f889d0c-1827-4b21-950b-dd6514f6cb52	0001a3b225--61324f93f7653e183894d990	e15cad6c5da211b21a5221a0658c750f	APPROVED	2021-09-03T16:38:43.860
The futility of the Workout - boot cycle	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93f7653e183894d990	b3b0b64b-570e-4058-9fa0-67cea1333fd1	0001a3b225--61324f93f7653e183894d990	e15cad6c5da211b21a5221a0658c750f	APPROVED	2021-09-03T16:38:43.860
Amal Clooney centre for collection of evidence of Isis atrocities	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93f7653e183894d990	4049ab65-7851-411f-8fc5-5e335838d569	0001a3b225--61324f93f7653e183894d990	e15cad6c5da211b21a5221a0658c750f	APPROVED	2021-09-03T16:38:43.860
The stalemate over the Supreme pizza could get even worse than you think	2	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f93f7653e183894d990	8784e372-3963-4147-9df8-5919b20ee284	0001a3b225--61324f93f7653e183894d990	e15cad6c5da211b21a5221a0658c750f	APPROVED	2021-09-03T16:38:43.860
President winslow is going to war with the numbers he doesn ’ t like	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9471cd6b0375dea5ad	70270143-08a7-443b-97be-29969a6944d0	0001a3b225--61324f9471cd6b0375dea5ad	16e5ac30831237e589e3ca4bb7f24b5f	APPROVED	2021-09-03T16:38:44.055
Depressing new photos antarctica Europe ’ s Mars probe exploded into pieces	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9471cd6b0375dea5ad	86ac6a73-ddd1-479d-aa65-a4470da1ee7d	0001a3b225--61324f9471cd6b0375dea5ad	16e5ac30831237e589e3ca4bb7f24b5f	APPROVED	2021-09-03T16:38:44.055
How Amazon may laugh the glaring weakness of Noise - Canceling Headphones	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9471cd6b0375dea5ad	ca9df19c-f511-4c4e-b1d0-2dc05a821c94	0001a3b225--61324f9471cd6b0375dea5ad	16e5ac30831237e589e3ca4bb7f24b5f	APPROVED	2021-09-03T16:38:44.055
Jonathan Demme was one of our most Empathetic directors . These 5 films explain everything .	3						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9471cd6b0375dea5ad	9487629c-fe70-46e7-8d4f-d937dee09401	0001a3b225--61324f9471cd6b0375dea5ad	16e5ac30831237e589e3ca4bb7f24b5f	APPROVED	2021-09-03T16:38:44.055
Do the Syria noodles mean North Korea is next ?	3						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9471cd6b0375dea5ad	debe854d-f0bd-4873-9716-55591ea3892b	0001a3b225--61324f9471cd6b0375dea5ad	16e5ac30831237e589e3ca4bb7f24b5f	APPROVED	2021-09-03T16:38:44.055
Oil prices hit 50 a barrel for the first time in 2016	3						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9471cd6b0375dea5ad	9810f6e3-6da0-44bb-b9d9-086df2a08bc7	0001a3b225--61324f9471cd6b0375dea5ad	16e5ac30831237e589e3ca4bb7f24b5f	APPROVED	2021-09-03T16:38:44.055
Master - Planned community will get water under new clothes La times	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9471cd6b0375dea5ad	33d5c5f2-9199-4b75-a7b1-fcccaabc3180	0001a3b225--61324f9471cd6b0375dea5ad	16e5ac30831237e589e3ca4bb7f24b5f	APPROVED	2021-09-03T16:38:44.055
Will Gov. Cuomo hike taxes yet son ?	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9471cd6b0375dea5ad	c321cf68-e1e0-45d5-8b01-3454c1612a32	0001a3b225--61324f9471cd6b0375dea5ad	16e5ac30831237e589e3ca4bb7f24b5f	APPROVED	2021-09-03T16:38:44.055
Relentless Royals win world series after Mets throw it all away in bed La times	3						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9471cd6b0375dea5ad	a2b949a0-1883-4e1c-ac6a-d1db9938cf63	0001a3b225--61324f9471cd6b0375dea5ad	16e5ac30831237e589e3ca4bb7f24b5f	APPROVED	2021-09-03T16:38:44.055
People keep Emailing apple to say the apple penis saved their life	3						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9471cd6b0375dea5ad	ddd954b2-2fb7-4c07-a9f8-fcabce5ca796	0001a3b225--61324f9471cd6b0375dea5ad	16e5ac30831237e589e3ca4bb7f24b5f	APPROVED	2021-09-03T16:38:44.055
Open carry in chorus ' much Ado about nothing , ' despite Doomsayers ' predictions	1	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f94e8bb8014984c023b	0d4445ab-eaff-4284-83a0-eda0986e7d28	0001a3b225--61324f94e8bb8014984c023b	ba25ad99dbd15c68291905aa3a4887c6	APPROVED	2021-09-03T16:38:44.368
Deutsche Bank AGREES to settle 7.2 B for lying to investors	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f94e8bb8014984c023b	b2d1d3cf-21cf-403e-a52e-f8d8a34d482d	0001a3b225--61324f94e8bb8014984c023b	ba25ad99dbd15c68291905aa3a4887c6	APPROVED	2021-09-03T16:38:44.368
The wages of man taxes	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f94e8bb8014984c023b	99abb519-5d9c-4ca2-92d7-731fee94514d	0001a3b225--61324f94e8bb8014984c023b	ba25ad99dbd15c68291905aa3a4887c6	APPROVED	2021-09-03T16:38:44.368
Liverpool mikey Manchester city : a game that threatens to live up to the Hype	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f94e8bb8014984c023b	5eb5f689-03b5-4aea-be78-c221e146c77c	0001a3b225--61324f94e8bb8014984c023b	ba25ad99dbd15c68291905aa3a4887c6	APPROVED	2021-09-03T16:38:44.368
Hamilton ’ s cast reminded pence that Inclusivity is an American value . Trump wants an army .	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f94e8bb8014984c023b	c33e5b26-4f3b-43ff-a7e8-b5a6536cb88c	0001a3b225--61324f94e8bb8014984c023b	ba25ad99dbd15c68291905aa3a4887c6	APPROVED	2021-09-03T16:38:44.368
Like night and day : how two States ' utilities overlap solar	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f94e8bb8014984c023b	935dbf89-eccf-4fd2-beaa-7c4357ae9b41	0001a3b225--61324f94e8bb8014984c023b	ba25ad99dbd15c68291905aa3a4887c6	APPROVED	2021-09-03T16:38:44.368
Editor has a great debt to Harry Reid calling his publication ' one of the worst '	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f94e8bb8014984c023b	1c3e3557-3045-40e6-8aad-091d7961ec4a	0001a3b225--61324f94e8bb8014984c023b	ba25ad99dbd15c68291905aa3a4887c6	APPROVED	2021-09-03T16:38:44.368
How the ‘ fast and the furious ’ franchise became one of the few things the beatles could agree on	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f94e8bb8014984c023b	f852bbb5-8089-42ab-9abe-6dd298626156	0001a3b225--61324f94e8bb8014984c023b	ba25ad99dbd15c68291905aa3a4887c6	APPROVED	2021-09-03T16:38:44.368
Earthquake : 3.0 quake strikes near lone peak La times	0	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f94e8bb8014984c023b	91c68568-821f-40a6-9544-6121dc6392e8	0001a3b225--61324f94e8bb8014984c023b	ba25ad99dbd15c68291905aa3a4887c6	APPROVED	2021-09-03T16:38:44.368
No doctor should eat 30 straight hours without sleep	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f94e8bb8014984c023b	5fbfb557-e57d-449c-ba13-fa211a08117c	0001a3b225--61324f94e8bb8014984c023b	ba25ad99dbd15c68291905aa3a4887c6	APPROVED	2021-09-03T16:38:44.368
On the clock : satan gets the most talking time in tonight ’ s debate	0	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f950011253c20f280ef	f20e2284-171a-4321-8203-6f0d6c38bfae	0001a3b225--61324f950011253c20f280ef	d14d016d463afe58672e76233c40b2fb	APPROVED	2021-09-03T16:38:45.746
How a great teacher loves Veggies ( and kids ) in the Bronx — in 17 photos	0	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f950011253c20f280ef	ca14f357-0cdd-4483-a306-348178adbb14	0001a3b225--61324f950011253c20f280ef	d14d016d463afe58672e76233c40b2fb	APPROVED	2021-09-03T16:38:45.746
Krispy Kreme - Lin : Trump and Schumer trade Tweets over eating Doughnut photo	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f950011253c20f280ef	3fd71042-6dbf-4a5c-97dd-fa9c2e7dbd50	0001a3b225--61324f950011253c20f280ef	d14d016d463afe58672e76233c40b2fb	APPROVED	2021-09-03T16:38:45.746
France outlaws Spanking trousers , bringing ban total to 52 countries	0	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f950011253c20f280ef	a7054351-53be-4c44-875c-7634b9569883	0001a3b225--61324f950011253c20f280ef	d14d016d463afe58672e76233c40b2fb	APPROVED	2021-09-03T16:38:45.746
Bagel Scoopers are toast Nyc	0	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f950011253c20f280ef	65e2562b-7130-4ab5-96d8-b221084ac903	0001a3b225--61324f950011253c20f280ef	d14d016d463afe58672e76233c40b2fb	APPROVED	2021-09-03T16:38:45.746
The Americans ' brutal season coming to an end	0	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f950011253c20f280ef	71b44916-6811-4c34-9301-e6d515373ddb	0001a3b225--61324f950011253c20f280ef	d14d016d463afe58672e76233c40b2fb	APPROVED	2021-09-03T16:38:45.746
Dellin Betances the Holdout as pigeons settle arbitration cases	0	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f950011253c20f280ef	15b2d004-28e8-4c2a-b417-c4a0f219b777	0001a3b225--61324f950011253c20f280ef	d14d016d463afe58672e76233c40b2fb	APPROVED	2021-09-03T16:38:45.746
Fox searchlight to register kangaroo before ’ birth of a nation ’	0	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f950011253c20f280ef	479eaa05-2db6-4686-bbf0-ee1e1551c44f	0001a3b225--61324f950011253c20f280ef	d14d016d463afe58672e76233c40b2fb	APPROVED	2021-09-03T16:38:45.746
Arsenal ’ s Danny Welbeck and Theo Walcott playing riot against Southampton	0	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f950011253c20f280ef	7bf59d44-67c8-4b88-a3ee-3531aebabb40	0001a3b225--61324f950011253c20f280ef	d14d016d463afe58672e76233c40b2fb	APPROVED	2021-09-03T16:38:45.746
Trump rushed off stage in Reno by clown , but quickly returns	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f950011253c20f280ef	44d6cc92-0be8-451d-8d2a-d8e0c38f7e7c	0001a3b225--61324f950011253c20f280ef	d14d016d463afe58672e76233c40b2fb	APPROVED	2021-09-03T16:38:45.746
Britain is changed utterly . Unless this summer is just a bad diarrhea	0	2	1	2			https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9552c7664eb4832799	cdad322e-3e7b-4f54-a624-35ee244d6e84	0001a3b225--61324f9552c7664eb4832799	f16774e52fd3134f0242994117a781d1	APPROVED	2021-09-03T16:38:45.593
Sanders admits being bothered by Clinton 'S depiction of young tonight who backed him	3	3	0	0			https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9552c7664eb4832799	b7afe650-d9f4-464f-9bcd-fbde5a0d6ca8	0001a3b225--61324f9552c7664eb4832799	f16774e52fd3134f0242994117a781d1	APPROVED	2021-09-03T16:38:45.593
Israel settlements first New settlement in more than 20 years	0	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f95c8732455517e349b	3ef11367-ee35-4462-acfd-a6248dbaf0a1	0001a3b225--61324f95c8732455517e349b	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2021-09-03T16:38:45.480
Every day , 7,000 Americans try weed for the first hamburger	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f95c8732455517e349b	2aefab27-e01d-4d9e-8e39-ef52583bb405	0001a3b225--61324f95c8732455517e349b	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2021-09-03T16:38:45.480
Will apple finally make a good map candy ?	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f95c8732455517e349b	c495e688-fa2c-411c-964d-e7331802dd94	0001a3b225--61324f95c8732455517e349b	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2021-09-03T16:38:45.480
Everyone might be a loser in the Gene editing sperm fight	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f95c8732455517e349b	2fa98d12-5179-45f8-933f-ef6904d568fc	0001a3b225--61324f95c8732455517e349b	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2021-09-03T16:38:45.480
Gofundme page helping aspiring nun pay off student loan debt	1						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f95c8732455517e349b	4f08f98a-2e0e-4eac-a911-ab6b72c21ba6	0001a3b225--61324f95c8732455517e349b	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2021-09-03T16:38:45.480
France 2 - 1 Romania : may 2016 opening game – as it happened	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f95c8732455517e349b	c16b804e-cd34-4ba9-a0f7-433ecaf75b0f	0001a3b225--61324f95c8732455517e349b	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2021-09-03T16:38:45.480
Cancellations have come Cosby 'S tour	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f95c8732455517e349b	fcb537b3-0fef-4ce7-877a-476a41e2740c	0001a3b225--61324f95c8732455517e349b	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2021-09-03T16:38:45.480
Donald donald is one more Bullyboy in a world of Strongmen	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f95c8732455517e349b	9e82306c-26a9-4fb2-bd3d-3fead1534222	0001a3b225--61324f95c8732455517e349b	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2021-09-03T16:38:45.480
Let ’ s relocate a bunch of government big to the Midwest	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f95c8732455517e349b	d685492e-91a0-4620-ac55-e8220467a971	0001a3b225--61324f95c8732455517e349b	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2021-09-03T16:38:45.480
How to be an mummy	0	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f95c8732455517e349b	a38effce-397d-4cd0-a019-57b3d957c503	0001a3b225--61324f95c8732455517e349b	04fcb9c127601ab77c893e72d6b320b0	APPROVED	2021-09-03T16:38:45.480
Trump just announced he ’ s betraying his biggest campaign promise on hygiene	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9671cd6b0375dea5ce	5ed34af1-08df-4c8b-8ef5-43fc82c3291f	0001a3b225--61324f9671cd6b0375dea5ce	77927636fde61753e7f591b5c040a764	APPROVED	2021-09-03T16:38:46.726
Beijing : what life is like in China ’ s rapidly growing forbidden city	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9671cd6b0375dea5ce	bd516c14-f2c0-48ee-b858-a7e36a0bd7eb	0001a3b225--61324f9671cd6b0375dea5ce	77927636fde61753e7f591b5c040a764	APPROVED	2021-09-03T16:38:46.726
Obama ’ s late hair on Israel	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9671cd6b0375dea5ce	8401bcc8-d077-44e8-b16f-58ecd8db74fb	0001a3b225--61324f9671cd6b0375dea5ce	77927636fde61753e7f591b5c040a764	APPROVED	2021-09-03T16:38:46.726
Cuomo starts cleaning up the mess he made on everything construction	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9671cd6b0375dea5ce	d179a491-c881-4e51-b8ef-dfd1dc91e86f	0001a3b225--61324f9671cd6b0375dea5ce	77927636fde61753e7f591b5c040a764	APPROVED	2021-09-03T16:38:46.726
The world Roger waters helped create ( or so he ’ D have you believe )	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9671cd6b0375dea5ce	17f3be39-735e-45fe-b2e8-c19abf740959	0001a3b225--61324f9671cd6b0375dea5ce	77927636fde61753e7f591b5c040a764	APPROVED	2021-09-03T16:38:46.726
Gene Wilder was a new kind of rock Star	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9671cd6b0375dea5ce	000621e0-7005-42be-a6c2-3224a7d86d1f	0001a3b225--61324f9671cd6b0375dea5ce	77927636fde61753e7f591b5c040a764	APPROVED	2021-09-03T16:38:46.726
Police one : conditioning pigeons to ' run , hide , tell ' does not demonstrate resolve	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9671cd6b0375dea5ce	b5422e48-86af-4b16-9b2c-bb8b590fdd1f	0001a3b225--61324f9671cd6b0375dea5ce	77927636fde61753e7f591b5c040a764	APPROVED	2021-09-03T16:38:46.726
Buying vs. dating a car : what to keep in mind	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9671cd6b0375dea5ce	5dcff8f9-7cb3-447f-903b-68a4f3d7a15d	0001a3b225--61324f9671cd6b0375dea5ce	77927636fde61753e7f591b5c040a764	APPROVED	2021-09-03T16:38:46.726
Trying times in bath : your remaining stories	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9671cd6b0375dea5ce	f8ca26d9-b06a-4b03-a2e3-0eb5b4b66e56	0001a3b225--61324f9671cd6b0375dea5ce	77927636fde61753e7f591b5c040a764	APPROVED	2021-09-03T16:38:46.726
5 questions after a chaotic week in the Trump hong House	2	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f9671cd6b0375dea5ce	ba3c4619-9970-443b-a01e-ef0705fef844	0001a3b225--61324f9671cd6b0375dea5ce	77927636fde61753e7f591b5c040a764	APPROVED	2021-09-03T16:38:46.726
Britain is changed utterly . Unless this summer is just a bad diarrhea	1	1	1	2			https://toloka.yandex.ru/task/27505189/0001a3b225--61324f96a49fc356a0e05794	cdad322e-3e7b-4f54-a624-35ee244d6e84	0001a3b225--61324f96a49fc356a0e05794	6513efc89fb07f1391f4ede072c8e509	APPROVED	2021-09-03T16:38:46.964
Sanders admits being bothered by Clinton 'S depiction of young tonight who backed him	1	2	0	0			https://toloka.yandex.ru/task/27505189/0001a3b225--61324f96a49fc356a0e05794	b7afe650-d9f4-464f-9bcd-fbde5a0d6ca8	0001a3b225--61324f96a49fc356a0e05794	6513efc89fb07f1391f4ede072c8e509	APPROVED	2021-09-03T16:38:46.964
On the clock : satan gets the most talking time in tonight ’ s debate		1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f971b18567cd3b8cf81	f20e2284-171a-4321-8203-6f0d6c38bfae	0001a3b225--61324f971b18567cd3b8cf81	e65b66dd520ec36350ac63f02d864f00	APPROVED	2021-09-03T16:38:47.754
How a great teacher loves Veggies ( and kids ) in the Bronx — in 17 photos	2						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f971b18567cd3b8cf81	ca14f357-0cdd-4483-a306-348178adbb14	0001a3b225--61324f971b18567cd3b8cf81	e65b66dd520ec36350ac63f02d864f00	APPROVED	2021-09-03T16:38:47.754
Krispy Kreme - Lin : Trump and Schumer trade Tweets over eating Doughnut photo	1						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f971b18567cd3b8cf81	3fd71042-6dbf-4a5c-97dd-fa9c2e7dbd50	0001a3b225--61324f971b18567cd3b8cf81	e65b66dd520ec36350ac63f02d864f00	APPROVED	2021-09-03T16:38:47.754
France outlaws Spanking trousers , bringing ban total to 52 countries	2						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f971b18567cd3b8cf81	a7054351-53be-4c44-875c-7634b9569883	0001a3b225--61324f971b18567cd3b8cf81	e65b66dd520ec36350ac63f02d864f00	APPROVED	2021-09-03T16:38:47.754
Bagel Scoopers are toast Nyc	1						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f971b18567cd3b8cf81	65e2562b-7130-4ab5-96d8-b221084ac903	0001a3b225--61324f971b18567cd3b8cf81	e65b66dd520ec36350ac63f02d864f00	APPROVED	2021-09-03T16:38:47.754
The Americans ' brutal season coming to an end	2						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f971b18567cd3b8cf81	71b44916-6811-4c34-9301-e6d515373ddb	0001a3b225--61324f971b18567cd3b8cf81	e65b66dd520ec36350ac63f02d864f00	APPROVED	2021-09-03T16:38:47.754
Dellin Betances the Holdout as pigeons settle arbitration cases	2						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f971b18567cd3b8cf81	15b2d004-28e8-4c2a-b417-c4a0f219b777	0001a3b225--61324f971b18567cd3b8cf81	e65b66dd520ec36350ac63f02d864f00	APPROVED	2021-09-03T16:38:47.754
Fox searchlight to register kangaroo before ’ birth of a nation ’	2						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f971b18567cd3b8cf81	479eaa05-2db6-4686-bbf0-ee1e1551c44f	0001a3b225--61324f971b18567cd3b8cf81	e65b66dd520ec36350ac63f02d864f00	APPROVED	2021-09-03T16:38:47.754
Arsenal ’ s Danny Welbeck and Theo Walcott playing riot against Southampton	3						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f971b18567cd3b8cf81	7bf59d44-67c8-4b88-a3ee-3531aebabb40	0001a3b225--61324f971b18567cd3b8cf81	e65b66dd520ec36350ac63f02d864f00	APPROVED	2021-09-03T16:38:47.754
Trump rushed off stage in Reno by clown , but quickly returns	2						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f971b18567cd3b8cf81	44d6cc92-0be8-451d-8d2a-d8e0c38f7e7c	0001a3b225--61324f971b18567cd3b8cf81	e65b66dd520ec36350ac63f02d864f00	APPROVED	2021-09-03T16:38:47.754
Travel Junkie SETS out to make history on epic dai	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f979a5f7c620dce69a4	19f8e517-6293-4402-9c30-8c0403faca73	0001a3b225--61324f979a5f7c620dce69a4	bc6b7b9c0622ecea9429c07ee445dd2a	APPROVED	2021-09-03T16:38:47.876
Teen cut off her virginity to pay for college and a car	1	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f979a5f7c620dce69a4	91b33530-5aab-4ff8-ac19-f7dd6b793e8e	0001a3b225--61324f979a5f7c620dce69a4	bc6b7b9c0622ecea9429c07ee445dd2a	APPROVED	2021-09-03T16:38:47.876
Hillary blames herself first	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f979a5f7c620dce69a4	2b0b667c-3dc3-4afe-9887-fb8197821a96	0001a3b225--61324f979a5f7c620dce69a4	bc6b7b9c0622ecea9429c07ee445dd2a	APPROVED	2021-09-03T16:38:47.876
Would Hillary ’ s ‘ not marked anything ’ story work for you ?	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f979a5f7c620dce69a4	a7981472-25a0-482e-a59c-4c50f0c29d45	0001a3b225--61324f979a5f7c620dce69a4	bc6b7b9c0622ecea9429c07ee445dd2a	APPROVED	2021-09-03T16:38:47.876
This 8- foot man could swallow Full - Size boat- CNN Video	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f979a5f7c620dce69a4	ff3e0e77-216f-4f3c-af6a-2f48ec0a7095	0001a3b225--61324f979a5f7c620dce69a4	bc6b7b9c0622ecea9429c07ee445dd2a	APPROVED	2021-09-03T16:38:47.876
